"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016747","GO:0016747","transferase activity, transferring acyl groups other than amino-acyl groups","2/83","371/21809",0.413757884020122,0.512887377066609,0.453681890372941,"KCS1/NA",2
"GO:0016709","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","1/83","146/21809",0.42797047388957,0.525035942194421,0.464428078013641,"AtDMR6",1
"GO:0015078","GO:0015078","proton transmembrane transporter activity","1/83","152/21809",0.440996749685408,0.530390263693713,0.469164319941365,"AtNCL",1
"GO:0016705","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","2/83","392/21809",0.441249042904854,0.530390263693713,0.469164319941365,"CYP78A8/AtDMR6",2
"GO:0016835","GO:0016835","carbon-oxygen lyase activity","1/83","165/21809",0.468223397100525,0.556465401766047,0.492229457555105,"ACA7",1
"GO:0005516","GO:0005516","calmodulin binding","1/83","167/21809",0.472294164524124,0.556465401766047,0.492229457555105,"NA",1
"GO:0042626","GO:0042626","ATPase-coupled transmembrane transporter activity","1/83","186/21809",0.509462905045394,0.591512251423167,0.523230651413682,"ABCG34",1
"GO:0008236","GO:0008236","serine-type peptidase activity","1/83","190/21809",0.516951883596718,0.591512251423167,0.523230651413682,"SPPA",1
"GO:0017171","GO:0017171","serine hydrolase activity","1/83","190/21809",0.516951883596718,0.591512251423167,0.523230651413682,"SPPA",1
"GO:0008514","GO:0008514","organic anion transmembrane transporter activity","1/83","199/21809",0.533391576999758,0.602642975923035,0.533076493518828,"NA",1
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","2/83","470/21809",0.53680802897346,0.602642975923035,0.533076493518828,"AtPUB23/NA",2
"GO:0019787","GO:0019787","ubiquitin-like protein transferase activity","2/83","477/21809",0.544832224557066,0.605934903946644,0.535988415698049,"AtPUB23/NA",2
"GO:0015399","GO:0015399","primary active transmembrane transporter activity","1/83","209/21809",0.551010147602867,0.607131551525381,0.537046927488174,"ABCG34",1
"GO:0022853","GO:0022853","active ion transmembrane transporter activity","1/83","217/21809",0.564630397621471,0.616431351531698,0.545273199055018,"AtNCL",1
"GO:0061630","GO:0061630","ubiquitin protein ligase activity","1/83","235/21809",0.593801340465273,0.638273200200425,0.56459371977039,"NA",1
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","1/83","236/21809",0.595364077497876,0.638273200200425,0.56459371977039,"NA",1
"GO:0008289","GO:0008289","lipid binding","1/83","268/21809",0.64235369933284,0.682232807157887,0.60347882101538,"HB-7",1
"GO:0000981","GO:0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","1/83","272/21809",0.64783451436001,0.682232807157887,0.60347882101538,"HB-7",1
"GO:0008194","GO:0008194","UDP-glycosyltransferase activity","1/83","279/21809",0.65722698127247,0.686052726065122,0.606857785108467,"AtGolS2",1
"GO:0005506","GO:0005506","iron ion binding","1/83","324/21809",0.711966682104173,0.736730740612145,0.65168575020977,"CYP78A8",1
"GO:0004175","GO:0004175","endopeptidase activity","1/83","337/21809",0.726105297615732,0.744883882898897,0.658897729233876,"SPPA",1
"GO:0020037","GO:0020037","heme binding","1/83","370/21809",0.758989727041887,0.771963910410125,0.682851756223021,"CYP78A8",1
"GO:0042802","GO:0042802","identical protein binding","1/83","386/21809",0.773497860296946,0.779570587090942,0.689580351252492,"AtKAT1",1
"GO:0046906","GO:0046906","tetrapyrrole binding","1/83","393/21809",0.779570587090942,0.779570587090942,0.689580351252492,"CYP78A8",1
